Normalize,Type,Datetime,Li7(LR)_AVG,Li7(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Sn118(LR)_AVG,Sn118(LR)_STD,Ba138(LR)_AVG,Ba138(LR)_STD,Ce140(LR)_AVG,Ce140(LR)_STD,Ta181(LR)_AVG,Ta181(LR)_STD,W184(LR)_AVG,W184(LR)_STD,Pb207(LR)_AVG,Pb207(LR)_STD,Ti47(MR)_AVG,Ti47(MR)_STD,Ti48(MR)_AVG,Ti48(MR)_STD,Cr52(MR)_AVG,Cr52(MR)_STD,Mn55(MR)_AVG,Mn55(MR)_STD,Co59(MR)_AVG,Co59(MR)_STD,Ni60(MR)_AVG,Ni60(MR)_STD,Cu63(MR)_AVG,Cu63(MR)_STD,Zn66(MR)_AVG,Zn66(MR)_STD,Ge72(MR)_AVG,Ge72(MR)_STD,Mo98(MR)_AVG,Mo98(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD,Ce140(MR)_AVG,Ce140(MR)_STD,Hf178(MR)_AVG,Hf178(MR)_STD,Hf180(MR)_AVG,Hf180(MR)_STD
1,HOT,2022-07-08 10:47:15,973.4,113.7,705972.9,12442.4,79.2,39.7,118.7,37.7,34.0,18.9,158.3,7.5,4.2,5.5,6.2,2.1,4.4,2.1,39.6,7.5,122.3,24.0,107.7,21.4,8.3,2.1,30.6,16.8,112.5,7.5,16.7,5.5,82.1,15.5,4.2,4.2,60019.6,2494.7,5.6,7.9,0.8,1.4,0.0,0.0
1,HOT,2022-07-11 13:44:46,758.7,110.1,771973.3,12561.8,59.7,11.8,132.6,9.4,54.2,21.9,50.7,8.4,5.6,2.4,6.9,7.3,6.0,2.1,67.4,33.7,373.7,76.9,137.5,68.6,28.5,26.0,73.6,19.4,131.2,15.0,12.5,9.1,51.6,23.8,2.1,2.1,72805.7,1005.1,9.7,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-07-12 13:55:35,663.2,77.85,772905.05,16911.05,62.5,41.0,75.7,72.8,34.7,1.2,122.2,95.4,58.3,57.8,289.7,251.7,6.2,0.0,41.0,2.4,67.4,9.8,499.6,15.4,41.7,2.1,12.5,0.0,44.4,11.8,0.0,0.0,75.5,22.8,2.8,4.05,69169.35,937.1500000000000,5.55,2.8,0.0,0.0,0.0,0.0
1,HOT,2022-07-14 11:18:34,567.7,45.6,773836.8,21260.3,94.4,9.6,79.2,7.5,33.3,9.1,6386.3,952.5,18.7,7.2,3.5,4.3,4.9,3.2,48.6,13.9,313.2,11.5,81.2,5.5,7.6,1.2,54.2,5.5,108.3,14.6,4.9,4.3,43.6,5.7,3.5,6.0,65533.0,869.2,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-07-18 13:57:59,777.1,73.9,675680.8,3567.4,37.5,7.2,92.4,17.7,27.1,6.2,118.7,22.5,0.7,1.2,2.1,0.0,3.5,2.4,35.4,10.8,141.0,9.8,78.5,13.6,2.8,3.2,23.6,3.2,72.9,7.5,39.6,5.5,70.6,11.1,4.9,4.8,61326.8,3595.8,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-07-20 10:36:16,773.9,104.2,632300.5,2983.8,135.4,107.9,473.2,406.8,44.4,28.7,1571.3,179.4,18.1,13.9,47.9,45.1,8.5,10.9,52.8,31.9,194.6,79.2,128.5,85.7,47.2,53.0,87.5,7.5,129.2,13.7,16.7,11.6,78.2,17.8,6.2,6.2,61070.6,753.0,6.2,3.6,4.3,1.9,1.4,1.2
1,HOT,2022-07-21 11:29:30,1028.5,72.9,713371.3,4898.2,77.8,30.5,407.7,44.9,21.5,10.3,130.6,29.9,3.5,2.4,10.4,2.1,2.8,2.4,55.6,5.2,100.7,32.3,69.4,4.8,5.6,3.2,74.3,8.7,142.4,3.2,25.0,7.5,78.2,13.0,0.9,1.5,68797.4,653.9,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-07-22 13:41:50,1066.7,78.8,713624.6,5035.6,66.7,9.5,116.0,34.4,14.6,3.6,75.7,10.7,17.4,10.7,4.9,3.2,4.2,2.1,34.7,7.9,169.4,28.4,64.6,9.1,6.9,3.2,50.7,4.8,116.0,14.2,17.4,6.4,71.6,11.7,5.6,1.2,70191.9,320.7,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-07-25 08:22:16,1017.3,111.5,703529.3,3789.0,21.5,4.8,18.7,11.0,5.6,5.2,34.0,4.8,2.1,2.1,4.2,2.1,1.4,2.4,30.6,6.4,107.0,138.4,22.9,12.7,1.4,1.2,11.8,7.3,46.5,17.5,1.4,2.4,67.2,26.4,5.1,5.6,70298.1,1344.1,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-07-27 14:47:06,678.0,17.7,535080.2,11542.5,26.4,10.3,70.8,4.2,6.9,4.3,1046.5,62.2,22.2,13.2,9.7,2.4,5.6,3.2,73.6,15.6,191.0,21.3,117.4,10.7,6.9,2.4,61.1,9.8,122.2,13.4,36.8,2.4,70.4,10.5,5.6,3.2,56486.8,2616.2,1.5,1.3,0.0,0.0,0.0,0.0
1,HOT,2022-07-28 08:46:59,712.8,27.4,527664.8,9367.4,20.1,1.2,47.2,16.7,2.1,2.1,96.5,12.7,34.7,7.3,3.5,2.4,2.1,2.1,38.2,9.4,98.6,13.6,61.1,14.6,3.5,2.4,54.2,13.0,74.3,19.7,5.1,1.1,74.1,13.4,2.1,2.1,57145.6,1276.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-08-01 17:21:28,356.4,55.1,629534.8,14808.8,49.3,11.5,41.7,25.3,3.5,3.2,400.7,66.1,22.2,25.9,7.6,9.6,1.4,1.2,35.4,7.2,69.4,13.6,52.1,3.6,3.6,1.3,56.2,18.5,45.8,16.3,11.8,5.2,50.1,13.4,9.0,1.2,70358.4,850.0,0.0,0.0,1.4,2.4,3.5,3.2
1,HOT,2022-08-04 18:53:46,2013.4,91.7,666150.0,3996.1,221.5,65.3,261.1,138.4,92.4,60.8,15007.4,918.7,40.3,8.4,25.0,9.1,13.2,3.2,153.6,37.1,54.2,4.2,38.2,9.8,33.3,9.1,134.8,23.0,132.0,9.9,25.7,7.9,68.7,25.7,527.4,25.7,57622.5,1194.2,9.7,3.2,5.6,4.3,6.9,4.3
1,HOT,2022-08-08 16:48:14,1363.4,51.9,500241.1,4792.5,182.6,24.3,54.9,18.2,28.5,5.2,10112.7,336.1,19.4,7.3,11.1,2.4,2.1,2.1,42.4,5.3,40.3,8.7,57.0,8.7,5.6,3.1,55.6,7.9,82.0,6.4,55.6,11.5,121.1,9.5,5.6,3.2,42125.6,925.6,1.4,1.2,0.7,1.2,0.0,0.0
1,HOT,2022-08-09 10:12:25,1554.1,72.0,561579.4,6856.7,47.9,8.3,16.7,7.2,2.1,2.1,308.3,20.5,8.3,7.2,7.7,4.6,2.8,3.2,21.5,11.5,45.1,14.8,37.5,18.0,9.0,4.8,38.9,4.3,64.6,18.0,46.5,11.5,104.6,15.2,1.5,1.3,48765.8,203.7,0.0,0.0,1.4,2.4,0.0,0.0
1,HOT,2022-08-10 10:56:57,1561.2,66.1,564867.6,3085.9,55.6,6.4,16.0,6.4,27.8,7.3,284.7,24.9,3.5,2.4,13.2,2.4,4.2,2.1,43.1,15.8,45.8,8.3,23.6,7.9,9.7,2.4,35.4,21.8,43.1,4.3,14.6,5.5,99.5,38.2,6.2,3.6,47123.5,571.3,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-08-10 14:43:45,1549.9,81.6,539144.9,11611.8,81.2,19.9,18.7,11.6,43.1,17.7,127.8,21.1,9.0,3.2,18.7,3.6,9.9,0.9,51.4,2.4,48.6,15.4,23.6,2.4,4.9,2.4,30.6,6.4,54.9,14.6,25.0,15.7,123.4,34.7,6.2,2.1,46105.5,511.1,0.7,1.2,0.7,1.2,0.0,0.0
1,HOT,2022-08-10 17:39:09,1555.5500000000000,73.85,526395.3,7620.4,68.4,13.150000000000000,17.35,9.0,35.45,12.5,206.25,23.0,6.25,2.8,15.95,3.0,7.050000000000000,1.5,47.25,9.1,47.2,11.850000000000000,23.6,5.15,7.3,2.4,33.0,14.100000000000000,49.0,9.45,19.8,10.6,111.45,36.45,6.2,2.85,52305.5,663.9,0.7,1.2,0.35,0.6,0.0,0.0
1,HOT,2022-08-11 14:32:05,2692.3,171.0,441016.5,26787.2,91.7,13.7,28.5,14.6,18.1,1.2,193.1,33.4,11.8,8.4,31.2,14.6,7.6,3.2,76.4,19.4,610.6,24.0,100.7,11.5,3.6,1.3,66.0,11.8,77.8,8.7,147.9,23.5,137.7,18.3,10.4,6.3,33640.6,3018.7,2.1,3.6,0.7,1.2,0.7,1.2
1,HOT,2022-08-12 13:57:58,2758.4,167.7,386589.0,17138.7,58.3,5.5,36.1,10.5,49.3,7.3,3923.3,140.5,16.0,7.3,6.2,6.2,8.3,4.2,113.2,1.2,38.9,6.0,5.1,1.1,36.8,6.0,53.5,12.7,36.1,4.3,15.3,7.3,132.7,47.8,7.6,6.0,34947.0,481.7,2.8,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-08-15 11:12:35,7223.0,186.4,459354.9,1260.8,245.8,17.8,130.6,6.4,9.7,5.2,3350.4,158.6,20.8,10.8,47.9,17.8,4.3,5.5,43.1,10.7,343.8,59.1,102.1,13.0,61.1,13.9,47.9,14.6,86.8,13.4,143.7,22.0,93.4,7.0,1.4,2.4,37040.4,463.3,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-08-16 07:57:55,1098.2,83.4,434363.9,3124.4,65.3,4.3,75.7,17.5,4.2,0.0,261.1,10.7,11.8,8.4,25.0,9.5,0.7,1.2,6.9,3.2,232.0,23.4,54.9,13.9,21.5,8.4,27.8,2.4,53.5,9.4,95.8,9.1,102.6,2.6,1.4,1.2,34142.1,323.9,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-08-17 11:31:14,1086.35,68.6,459006.4,8422.7,61.15,8.1,79.15,15.55,9.05,1.2,1230.45,76.6,13.55,7.4,21.85,7.85,42.35,5.3,347.65,29.150000000000000,205.25,55.5,54.9,11.15,17.0,6.95,32.65,3.3,53.15,6.300000000000000,86.45000000000000,7.700000000000000,109.85,15.75,1.0500000000000000,1.2,42376.6,444.3,0.0,0.0,0.0,0.0,0.35,0.6
1,HOT,2022-08-17 13:21:09,1074.5,53.8,453531.3,15809.7,57.0,11.9,82.6,13.6,13.9,2.4,2199.8,142.5,15.3,6.4,18.7,6.2,84.0,9.4,688.4,55.1,178.5,87.6,54.9,8.4,12.5,5.5,37.5,4.2,52.8,3.2,77.1,6.3,117.1,28.9,0.7,1.2,36846.8,1028.5,0.0,0.0,0.0,0.0,0.7,1.2
1,HOT,2022-08-18 18:03:47,920.3,65.0,463891.1,2265.5,52.8,19.7,8.3,7.5,29.2,7.2,6780.5,104.5,20.1,10.5,16.0,3.2,16.7,9.1,163.9,33.1,73.6,4.3,16.0,6.4,4.9,1.2,41.0,17.3,66.7,11.6,53.5,20.4,150.4,20.9,3.5,1.2,36128.8,378.3,6.9,10.3,0.0,0.0,0.0,0.0
1,HOT,2022-08-22 08:24:01,996.3,48.6,403775.7,6123.8,44.4,19.4,30.6,7.3,15.3,6.7,5918.2,212.5,6.9,3.2,31.2,11.0,11.8,3.2,105.6,13.9,294.5,12.6,84.0,8.7,20.1,10.5,31.2,0.0,100.0,14.4,36.1,8.4,144.3,38.2,6.2,5.5,32421.8,560.3,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-08-22 15:44:00,858.5,87.0,492044.9,6993.3,88.9,37.3,47.2,15.6,70.8,6.2,5952.3,162.6,14.6,10.4,27.1,2.1,18.8,5.5,211.4,35.2,80.6,18.2,22.9,10.8,13.9,13.2,44.5,2.4,121.6,10.3,102.8,16.2,107.6,5.7,2.1,3.6,36147.2,1136.4,6.9,1.2,0.0,0.0,0.7,1.2
1,HOT,2022-08-23 17:03:29,1163.9,24.0,433832.7,12937.1,63.2,13.9,20.8,13.0,16.0,3.2,147.2,18.2,5.6,3.2,14.6,2.1,10.4,7.2,103.5,17.7,321.6,61.9,27.1,5.5,12.5,5.5,44.4,19.7,178.5,26.5,113.2,37.3,140.8,30.4,3.5,6.0,28631.6,1283.9,2.8,3.2,0.0,0.0,0.9,1.5
1,HOT,2022-08-24 14:16:08,1223.8,71.1,360790.5,5687.8,36.8,7.9,48.6,21.7,41.7,11.0,124.3,9.4,4.9,1.2,17.4,9.6,8.3,6.2,50.0,13.0,279.2,34.4,52.1,14.6,18.1,6.4,45.8,3.6,134.7,19.4,71.5,1.2,118.9,23.0,4.2,2.1,26141.8,900.5,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-08-25 14:22:49,1580.6,504.9,387829.1,26192.6,128.5,138.9,357.2,564.6,130.6,155.9,458.5,251.3,41.0,60.2,46.5,62.6,9.0,3.2,45.1,15.1,77.8,4.3,8.3,7.2,1.4,1.2,43.7,9.5,93.7,10.4,45.8,2.1,147.7,16.5,5.6,6.0,29727.4,1330.3,3.5,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-08-29 09:56:58,1250.4,140.9,449918.0,3685.1,36.8,1.2,15.3,5.2,6.2,3.6,64.6,18.0,2.8,2.4,40.3,5.2,3.5,1.2,39.6,20.1,75.7,40.7,27.1,25.3,14.6,2.1,13.2,3.2,82.6,12.2,28.5,9.4,116.0,38.9,2.8,1.2,31492.0,646.2,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-08-29 12:13:45,1283.7,44.8,483213.3,2150.6,35.4,14.6,20.8,5.5,11.1,6.4,66.0,8.4,6.9,6.4,17.4,7.9,6.9,2.4,31.9,2.4,75.0,20.1,29.9,13.9,5.6,6.0,20.1,6.7,82.6,16.7,18.4,16.7,71.9,15.4,6.2,2.1,33644.3,126.6,0.0,0.0,1.4,2.4,0.0,0.0
1,HOT,2022-08-30 11:46:26,1306.9,88.8,443072.1,2592.3,48.6,8.7,48.6,6.7,25.0,4.2,66.0,7.9,5.6,6.0,77.8,16.2,2.8,1.2,38.2,16.7,152.9,12.6,52.1,14.4,14.6,5.5,20.8,6.2,84.8,27.2,29.9,11.9,106.2,30.9,2.8,1.2,29124.7,82.5,0.7,1.2,0.0,0.0,1.4,1.2
1,HOT,2022-08-31 07:28:57,1246.1,65.9,442512.5,2212.2,137.5,29.2,37.5,11.0,29.9,7.9,506.4,14.6,10.4,2.1,114.6,29.2,4.9,4.3,49.3,17.7,119.4,13.9,53.5,18.7,19.4,3.2,18.7,9.5,63.2,10.3,13.2,4.3,98.9,13.5,3.5,4.3,30397.9,447.4,2.8,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-01 13:34:06,152.7,8.2,33390.5,601.5,5.6,4.3,33.3,6.2,3.5,1.2,673.9,72.1,1.4,1.2,4.2,3.6,11.1,4.8,70.1,10.5,293.1,41.7,59.7,17.3,22.2,4.3,26.4,1.2,165.3,3.2,58.3,13.7,157.5,20.7,4.2,2.1,34818.8,962.6,5.6,3.2,0.0,0.0,0.7,1.2
1,HOT,2022-09-06 10:08:27,1634.0,181.2,445570.6,4119.4,73.6,3.2,34.0,3.2,45.1,15.9,2685.0,84.3,18.1,4.3,10.4,3.6,4.2,3.6,37.5,8.3,154.2,15.7,63.9,12.2,25.7,10.5,16.7,5.5,106.2,22.0,20.1,9.4,131.8,17.9,4.9,1.2,30895.1,176.8,5.6,3.2,0.7,1.2,0.7,1.2
1,HOT,2022-09-06 15:41:41,1574.7,6.5,466711.2,7962.6,29.2,11.6,41.7,2.1,36.1,4.8,359.8,18.9,6.2,4.2,9.7,3.2,3.5,2.4,39.6,7.2,154.3,5.5,43.8,0.0,40.3,4.3,25.0,12.7,66.7,0.0,25.7,13.9,119.1,10.4,4.2,2.1,30871.8,309.2,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-09-07 09:53:45,1251.3,66.0,455808.7,3609.5,36.8,6.0,26.4,14.2,22.9,7.2,131.9,18.9,4.9,3.2,5.6,7.9,5.6,2.4,26.4,6.4,59.0,13.4,39.6,4.2,29.2,4.2,21.5,7.3,64.6,21.9,20.8,8.3,119.1,43.7,0.0,0.0,31202.9,196.5,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-09-12 10:14:34,1362.1,34.2,468578.8,2996.1,46.5,2.4,30.6,2.4,29.9,6.7,1114.6,115.1,13.2,1.2,13.2,1.2,2.8,2.4,25.0,5.5,65.3,11.5,30.6,7.3,45.8,9.5,12.5,3.6,77.1,15.0,18.1,5.2,95.4,14.3,3.5,4.3,31667.6,192.4,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-12 14:26:50,1187.1,20.0,473267.1,928.8,34.0,3.2,36.8,16.8,41.7,14.6,1283.5,102.1,11.1,2.4,18.1,9.8,7.6,8.4,49.3,16.9,61.1,11.5,25.7,11.8,14.6,4.2,12.5,7.5,49.3,7.9,32.6,11.5,109.0,25.9,4.2,4.2,30731.5,271.1,4.9,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-13 10:49:11,1364.2,70.6,434156.5,3037.8,29.9,6.7,31.2,4.2,20.1,3.2,3536.8,166.4,18.7,6.2,12.5,5.5,4.2,0.0,25.0,8.3,80.6,17.7,25.0,4.2,12.5,5.5,16.0,7.9,52.8,14.8,9.7,3.2,99.9,4.9,4.9,2.4,28477.8,529.5,0.7,1.2,0.7,1.2,0.0,0.0
1,HOT,2022-09-14 13:28:19,1411.7,172.5,399616.3,1645.7,97.9,26.1,68.1,13.6,56.9,33.4,472.3,51.2,9.7,5.2,27.8,12.7,3.5,2.4,38.9,6.4,62.5,5.5,41.7,2.1,45.8,9.5,16.0,5.2,50.0,9.1,30.6,5.2,123.1,22.5,4.2,3.6,27117.3,96.8,4.9,3.2,0.0,0.0,0.7,1.2
1,HOT,2022-09-19 10:01:13,1195.7,83.3,428721.2,2991.9,50.7,16.7,21.5,2.4,9.0,5.2,305.6,24.2,5.6,4.3,15.3,5.2,8.3,4.2,19.4,5.2,56.2,25.6,30.6,8.7,18.1,9.8,20.8,10.8,59.0,6.0,21.5,7.3,97.6,26.2,2.8,1.2,28396.6,445.6,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-20 17:34:22,1505.7,109.3,569283.2,7423.5,59.7,5.2,41.0,13.4,57.6,8.4,312.5,63.2,10.4,3.6,2.8,2.4,4.2,5.5,36.1,15.6,151.5,26.4,30.6,13.2,15.3,4.3,31.2,2.1,22.2,8.4,12.5,3.6,56.2,28.8,4.9,3.1,36197.5,125.4,1.4,2.4,0.0,0.0,0.7,1.2
1,HOT,2022-09-23 13:23:25,1308.3,76.0,501874.9,4734.8,70.8,25.3,102.1,90.3,56.2,9.5,473.7,21.3,17.4,1.2,13.2,7.9,9.7,1.2,54.2,9.5,72.2,13.6,30.6,11.8,18.7,9.1,25.0,4.2,41.7,2.1,25.0,7.5,118.6,40.9,4.2,4.2,31665.3,527.7,7.6,4.3,1.4,2.4,0.0,0.0
1,HOT,2022-09-26 10:18:26,1718.4,146.7,526002.8,3069.7,86.1,17.3,54.2,13.7,15.3,10.3,113.9,17.0,18.7,4.2,9.0,6.4,7.6,4.3,71.5,10.7,134.0,6.0,111.8,11.8,66.0,4.8,28.5,3.2,63.2,26.8,22.2,7.3,103.7,20.5,0.7,1.2,32716.8,459.5,0.7,1.3,0.0,0.0,0.0,0.0
1,HOT,2022-09-26 17:10:35,1631.0,43.1,504604.5,1389.6,50.0,7.5,62.5,8.3,20.8,4.2,84.0,23.0,13.9,7.3,11.8,4.8,10.4,7.2,116.0,22.3,150.8,15.4,63.9,18.0,57.7,17.0,917.2,46.9,66.7,5.5,29.2,7.2,101.3,48.6,2.8,1.2,30478.8,778.5,2.8,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-09-27 09:41:00,2100.9,54.2,517986.7,4758.2,31.9,10.7,33.3,5.5,9.7,1.2,95.8,23.5,11.1,6.7,16.0,9.8,5.6,2.4,46.5,3.2,145.1,14.6,65.3,15.8,43.1,17.7,28.5,12.2,54.2,16.5,22.9,5.5,112.8,2.1,0.7,1.2,32490.4,198.5,3.5,3.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-28 14:36:31,2039.7,249.0,561858.0,4222.5,37.5,0.0,56.9,12.2,36.1,9.4,293.8,41.6,15.3,10.7,4.9,4.3,8.3,9.1,48.6,4.3,99.3,10.5,46.5,8.4,22.2,5.2,18.7,8.3,38.9,11.5,19.4,18.8,92.4,20.0,6.9,1.2,34294.1,221.9,3.5,4.3,0.7,1.2,0.0,0.0
1,HOT,2022-09-29 10:53:47,1943.2,226.9,551344.3,6076.7,36.1,6.4,31.9,9.4,25.0,9.1,62.5,5.5,16.7,10.8,4.2,3.6,6.2,5.5,45.8,9.5,85.4,9.1,28.5,6.0,8.3,4.2,22.9,6.2,36.8,8.7,18.1,8.4,108.8,39.0,2.8,1.2,34007.6,260.3,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-09-30 13:29:26,1808.9,67.9,551889.4,9681.9,66.7,17.1,450.8,22.3,47.2,6.7,3610.5,109.1,18.1,6.7,11.1,5.2,8.3,2.1,77.1,11.0,108.3,17.1,37.5,10.4,5.6,3.2,14.6,7.5,41.0,10.5,38.2,7.9,95.1,14.8,2.8,3.2,33308.0,717.9,1.4,2.4,0.0,0.0,0.7,1.2
1,HOT,2022-10-03 14:52:29,2909.7,1509.8,481648.9,4089.7,228.6,280.5,748.6,1144.7,102.1,93.0,1001.2,152.0,52.8,53.5,115.3,162.6,5.6,6.4,61.1,8.4,111.1,20.0,47.2,20.6,11.8,4.3,12.5,5.5,50.7,20.0,23.6,12.2,72.0,17.0,9.7,10.5,28015.6,553.8,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-03 17:06:39,2134.4,112.1,488295.7,3890.8,89.6,18.2,64.6,48.7,45.1,9.4,139.6,20.5,11.8,3.2,79.2,124.6,7.6,4.3,66.0,15.9,153.6,41.1,58.4,12.7,20.8,3.6,9.7,8.4,37.5,7.5,12.5,7.5,77.8,19.2,24.3,9.4,27180.5,339.3,4.2,7.2,2.1,3.6,0.0,0.0
1,HOT,2022-10-07 10:20:29,3100.1,108.8,434247.0,8333.1,45.1,8.4,46.5,8.4,43.1,6.7,8033.7,716.6,11.1,3.2,7.6,1.2,1.4,1.2,36.8,13.4,148.6,10.7,79.2,13.7,20.1,6.0,9.7,1.2,29.2,7.5,9.0,2.4,89.7,16.9,2.8,3.2,24427.7,249.7,3.5,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-10 20:12:38,2772.0,134.5,531528.7,3966.2,47.9,6.3,30.6,11.8,20.8,9.1,54.9,22.1,6.2,0.0,9.7,7.3,4.2,2.1,36.8,6.7,166.0,11.5,228.0,268.7,5.6,6.4,9.0,6.0,52.8,12.2,14.6,11.6,74.2,6.0,2.1,2.1,29201.0,440.5,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-11 09:32:10,2878.6,249.0,513111.3,4061.6,37.5,25.3,16.0,2.4,20.8,7.5,54.9,9.6,7.6,1.2,8.3,7.5,5.6,2.4,34.7,2.4,52.1,14.6,23.6,4.3,102.1,2.1,17.4,3.2,21.5,1.2,9.0,6.4,80.0,5.8,2.1,2.1,28065.5,320.4,1.4,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-10-11 18:18:43,2631.5,34.9,522366.8,1990.0,41.7,3.6,41.0,16.7,31.2,0.0,190.3,14.2,12.5,2.1,4.2,2.1,6.2,6.2,31.3,5.5,132.7,3.2,76.4,20.9,4.2,4.2,8.3,5.5,29.2,3.6,7.6,3.2,70.8,23.0,2.8,2.4,27776.0,189.1,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-10-17 12:01:13,2621.8,147.3,466414.0,2533.4,33.3,14.6,29.2,9.1,29.9,3.2,68.7,19.9,7.6,3.2,4.9,1.2,5.6,6.0,53.5,6.7,46.5,5.2,33.3,7.5,8.3,6.2,10.4,4.2,24.3,5.2,21.5,4.8,69.9,7.8,2.1,0.0,25733.1,66.1,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-18 10:43:42,2890.0,269.6,526167.4,5544.2,28.5,11.5,22.9,11.0,33.3,3.6,229.2,37.6,10.4,8.3,2.8,1.2,10.4,5.5,50.0,3.6,50.0,16.7,16.0,3.2,6.2,3.6,16.0,6.7,25.0,9.1,9.0,4.3,110.4,33.0,2.8,2.4,27627.4,385.5,2.8,2.4,0.0,0.0,0.0,0.0
1,HOT,2022-10-18 18:09:20,2876.8,63.2,482390.2,1491.4,66.7,29.2,129.9,169.1,61.8,22.9,75.7,34.3,21.5,9.4,21.5,20.2,6.2,4.2,47.2,9.8,49.3,8.7,20.1,7.9,5.6,5.2,16.0,3.2,27.1,12.7,9.0,12.2,112.6,20.7,1.4,1.2,27014.0,301.3,2.1,2.1,0.0,0.0,2.8,3.2
1,HOT,2022-10-19 13:33:58,2744.4,199.9,514112.5,3131.8,36.1,16.7,43.1,15.1,32.6,6.4,277.1,32.8,4.9,1.2,11.8,3.2,2.9,2.5,49.3,4.3,67.4,6.7,34.7,12.7,4.2,2.1,11.1,5.2,29.9,2.4,17.4,1.2,80.6,18.1,2.1,2.1,27436.7,340.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2022-10-19 17:44:50,2714.2,225.7,505462.0,2771.3,113.2,108.3,227.2,255.9,75.7,40.8,121.5,52.1,22.9,24.6,30.0,32.6,4.9,1.2,44.4,15.8,46.5,3.2,18.7,4.2,9.7,8.4,19.4,6.7,26.4,1.2,6.9,5.2,75.8,9.1,4.9,6.7,27349.3,124.3,5.6,7.9,0.0,0.0,0.0,0.0
1,HOT,2022-10-20 13:08:43,3820.1,119.9,531190.7,3148.8,37.5,4.2,45.8,19.9,118.7,27.1,540.4,41.0,25.0,7.2,5.6,2.4,10.4,7.5,141.0,3.2,54.2,19.1,14.6,2.1,11.1,6.4,28.5,8.4,28.5,14.2,13.9,1.2,85.4,68.7,2.1,2.1,28964.8,400.8,6.2,4.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-24 10:02:57,3321.5,205.5,497055.8,6150.5,46.5,2.4,57.6,18.2,31.2,10.8,85.4,16.7,5.6,2.4,4.9,3.2,6.9,5.2,57.6,9.4,34.7,10.7,25.7,4.3,12.5,3.6,14.6,2.1,21.5,4.3,7.6,1.2,143.4,31.8,3.6,1.0,25991.0,403.1,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2022-10-24 14:22:38,3087.5,200.1,475968.4,3561.3,45.1,13.4,44.4,15.9,45.8,12.7,71.5,14.6,14.6,7.5,6.9,5.2,4.9,3.2,50.0,11.6,38.2,3.2,21.5,4.3,9.7,3.2,13.2,4.8,20.1,4.3,6.9,2.4,61.6,49.7,4.9,5.2,25225.6,95.5,7.6,7.3,0.0,0.0,0.0,0.0
1,HOT,2022-10-25 09:56:40,3816.8,62.6,485051.0,8037.9,30.6,8.7,25.0,3.6,38.2,15.1,79.2,20.8,6.2,4.2,1.4,2.4,5.2,4.5,43.1,4.8,31.2,15.7,20.1,5.2,5.6,4.8,14.6,6.2,16.0,5.2,2.8,2.4,112.8,17.9,0.7,1.2,26880.8,281.5,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2022-10-26 09:32:40,3754.9,287.4,498126.2,3990.4,19.4,7.9,12.5,3.6,38.9,10.3,110.4,16.3,4.9,2.4,1.4,1.2,4.2,2.1,50.7,6.4,38.2,10.3,18.7,4.2,0.7,1.2,11.1,7.3,11.1,4.3,2.8,2.4,80.0,26.4,5.6,5.2,26775.6,187.8,1.4,2.4,0.0,0.0,0.7,1.2
